timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/24 14:51:11.826, 1, 92 %, 48 %, 4761 MiB, 153.82 W
2026/09/24 14:51:11.827, 2, 93 %, 51 %, 4749 MiB, 155.51 W
2026/09/24 14:51:11.828, 3, 96 %, 50 %, 4759 MiB, 151.24 W
2026/09/24 14:51:12.831, 0, 95 %, 52 %, 4755 MiB, 155.47 W
2026/09/24 14:51:12.832, 1, 92 %, 48 %, 4761 MiB, 151.90 W
2026/09/24 14:51:12.834, 2, 93 %, 51 %, 4749 MiB, 154.06 W
2026/09/24 14:51:12.835, 3, 97 %, 49 %, 4759 MiB, 150.76 W
2026/09/24 14:51:13.837, 0, 95 %, 50 %, 4755 MiB, 153.55 W
2026/09/24 14:51:13.839, 1, 92 %, 47 %, 4761 MiB, 152.38 W
2026/09/24 14:51:13.840, 2, 94 %, 51 %, 4749 MiB, 153.57 W
2026/09/24 14:51:13.841, 3, 96 %, 50 %, 4759 MiB, 149.80 W
2026/09/24 14:51:14.844, 0, 96 %, 51 %, 4755 MiB, 152.69 W
2026/09/24 14:51:14.845, 1, 92 %, 48 %, 4761 MiB, 150.94 W
2026/09/24 14:51:14.846, 2, 94 %, 50 %, 4749 MiB, 152.13 W
2026/09/24 14:51:14.847, 3, 96 %, 49 %, 4759 MiB, 149.32 W
2026/09/24 14:51:15.849, 0, 95 %, 50 %, 4755 MiB, 152.10 W
2026/09/24 14:51:15.850, 1, 92 %, 47 %, 4761 MiB, 150.46 W
2026/09/24 14:51:15.851, 2, 94 %, 51 %, 4749 MiB, 151.16 W
2026/09/24 14:51:15.854, 3, 97 %, 49 %, 4759 MiB, 148.45 W
2026/09/24 14:51:16.856, 0, 95 %, 51 %, 4755 MiB, 151.24 W
2026/09/24 14:51:16.857, 1, 92 %, 49 %, 4761 MiB, 149.50 W
2026/09/24 14:51:16.858, 2, 93 %, 52 %, 4749 MiB, 150.78 W
2026/09/24 14:51:16.859, 3, 96 %, 51 %, 4759 MiB, 148.84 W
2026/09/24 14:51:17.861, 0, 96 %, 50 %, 4755 MiB, 150.28 W
2026/09/24 14:51:17.862, 1, 92 %, 47 %, 4761 MiB, 147.68 W
2026/09/24 14:51:17.864, 2, 93 %, 51 %, 4749 MiB, 149.81 W
2026/09/24 14:51:17.865, 3, 97 %, 49 %, 4759 MiB, 147.49 W
2026/09/24 14:51:18.867, 0, 95 %, 49 %, 4755 MiB, 149.33 W
2026/09/24 14:51:18.868, 1, 92 %, 48 %, 4761 MiB, 138.13 W
2026/09/24 14:51:18.870, 2, 94 %, 52 %, 4749 MiB, 139.84 W
